N,True_a,True_v,True_t,Est_a,Est_v,Est_t,Bias_a,Bias_v,Bias_t,Squared_Error
10,1.5963055186642405,1.1300165064434942,0.33134390524661606,3.21124363931918,0.43170015010564594,0.7312890076071303,-1.6149381206549394,0.6983163563378483,-0.3999451023605143,3.2556269519756387
10,1.5380758295596173,0.7099810650826444,0.2663274272073644,1.170150619199141,0.7240929898127985,0.7199526051843785,0.3679252103604762,-0.014111924730154102,-0.4536251779770141,0.341343908933068
10,0.7028259705692821,1.5131840680046382,0.25840038655424613,22.602177100513654,0.09721296172333264,0.2982773003802439,-21.89935112994437,1.4159711062813056,-0.039876913825997784,481.5881442546756
10,1.1275843000675003,1.0367168740033896,0.3375122527773809,2.5531001801007616,0.33187019725711026,0.5131110333987343,-1.4255158800332612,0.7048466767462793,-0.17559878062135342,2.5597392937029837
10,1.3554304080970856,0.8151607893685278,0.39690855690091476,17.511155322785783,0.3944202796066447,0.6723339295020451,-16.155724914688697,0.42074050976188304,-0.2754253726011303,261.2603292315203
10,0.8917436487662904,1.5424296790145715,0.32695637766242935,3.5483598519969872,0.23878577588751357,0.4589801417625438,-2.656616203230697,1.303643903127058,-0.13202376410011446,8.774527351715395
10,0.6997731885012851,0.8919995268280756,0.2676397891668341,2.444508786711578,0.16586772373749872,0.4240677574411426,-1.7447355982102928,0.7261318030905769,-0.1564279682743085,3.5958394123802284
10,1.244358832851221,0.9284389828433646,0.3938433202842141,23.666237450827886,0.2918400017323811,0.7473486640753744,-22.421878617976667,0.6365989811109835,-0.3535053437911603,503.2708650501197
10,1.207474236125893,0.6371329877257073,0.35027276490454107,1.7663131197606188,0.4796985601862224,0.6544179212525675,-0.5588388836347258,0.15743442753948483,-0.3041451563480264,0.4295907729667573
10,0.7944414534666006,0.5338467675580209,0.44466595387964036,1.0274874361208306,0.39461806914053815,0.46123694050480024,-0.23304598265423004,0.1392286984174827,-0.016570986625159878,0.07396965809203326
10,1.144510045032722,1.6247898969324033,0.46521658675594246,16.13159826576906,0.13620625440435669,0.7760151412077083,-14.98708822073634,1.4885836425280465,-0.31079855445176585,226.9252903383853
10,0.8702855413935994,0.9596231740265546,0.3220535147012754,2.612169317472794,0.32436559709955637,0.44017107186184695,-1.7418837760791948,0.6352575769269982,-0.11811755716057154,3.451663035720656
10,0.63168235558724,0.7577441905364877,0.30723099921613795,8.609379942034332,0.09841566594713362,0.37204581272900716,-7.977697586447092,0.6593285245893541,-0.06481481351286922,64.08257384419164
10,0.5207932038692902,1.4740682303549337,0.3675506124162742,1.6259138525158985,0.24937674740931548,0.391030140591766,-1.1051206486466083,1.2246914829456181,-0.023479528175491815,2.721712164707981
10,1.5185999067434561,1.8976106049747623,0.49877976696466786,9.193370171357085,0.23900099053793186,0.7248200443420025,-7.674770264613628,1.6586096144368305,-0.22604027737733468,61.70417867469666
10,0.8466212793117442,1.8460785761955723,0.202476605775742,15.269242768933623,0.14389872573161464,0.3350228402574968,-14.422621489621879,1.7021798504639576,-0.1325462344817548,210.9269953805036
10,1.6370606315168248,1.6400083174431477,0.22503920996332005,21.017039886295624,0.3286264296025899,0.6526452661050054,-19.3799792547788,1.3113818878405579,-0.42760605614168534,377.48616531066193
10,1.6728363694953345,1.648787965827113,0.3766622607466167,5.453545064167316,0.25420058783938176,0.8288397427005354,-3.7807086946719815,1.3945873779877311,-0.4521774819539187,16.443096663997196
10,1.5939647007158093,1.362590860188222,0.18272715725335853,9.37367307567636,0.23440379876675807,0.6061979239895242,-7.77970837496055,1.128187061421464,-0.4234707667361657,61.975995935270234
10,1.6178221140362519,0.8483370363520146,0.26213014425878134,5.358719871037345,0.41002788543057,0.5462798826287267,-3.7408977570010933,0.4383091509214446,-0.2841497383699454,14.267172013932997
10,1.055348278526865,1.6269183865606502,0.45879811574576446,4.941116797098052,0.17147901884950922,0.64216463262447,-3.8857685185711865,1.455439367711141,-0.18336651687870553,17.251124012514545
10,1.2292604811573244,0.6635204234613931,0.1994159283709704,4.447225335550091,0.31172118714969854,0.4307003153386607,-3.2179648543927666,0.3517992363116945,-0.2312843869676903,10.532552974431573
10,1.7880471818668608,1.7858464060546866,0.40586038015394943,21.68462097084806,0.31850936144716196,0.8816432527895908,-19.896573788981197,1.4673370446075247,-0.47578287263564134,398.2530958847446
10,0.9974252736617509,1.250868976146247,0.35829001734042143,8.52639023369149,0.16258865981081144,0.5812402002710029,-7.5289649600297395,1.0882803163354355,-0.22295018293058144,57.919374200347555
10,1.7921270691432762,0.7059500490733553,0.4809547009594899,1.8497387634612577,0.7494541329316345,0.9398211884097413,-0.05761169431798141,-0.0435040838582792,-0.4588664874502514,0.2157701659394684
10,1.9186245533388953,0.9693793220432338,0.44340258182062187,10.854836713325174,0.6362836181745566,1.274258191177253,-8.936212159986278,0.33309570386867726,-0.8308556093566312,80.65716155982177
10,0.8784721042027295,1.809564720522805,0.167543385348158,64.05614050228901,0.10782346117780456,0.36190150537653787,-63.17766839808628,1.7017412593450003,-0.19435812002837988,3994.351482611128
10,1.0750957115873885,0.7524178827615693,0.4345768769879479,2.2293679594401783,0.38006191701076136,0.8011618875510315,-1.1542722478527898,0.3723559657508079,-0.36658501056308357,1.605377957362885
10,1.4064694733604797,1.1913475073098727,0.43148359352720256,2.0981564743611987,0.4038296813135304,0.7122284350064453,-0.691687001000719,0.7875178259963422,-0.2807448414792427,1.177432899632579
10,1.5065194707993648,1.5455362490064493,0.24519313616154867,5.257844079864456,0.26366212844326653,0.6609766151289229,-3.751324609065091,1.2818741205631827,-0.4157834789673742,15.888513484929204
10,1.8295705429402125,0.5707950525460685,0.4845666478568198,1.3552924810529108,0.6251771276182007,1.2253705928996579,0.4742780618873017,-0.05438207507213211,-0.7408039450428381,0.7766875750677584
10,1.9130873292328932,0.9474086813511842,0.4102021186875998,4.45009340053839,0.4937479687663164,1.2333631154276938,-2.5370060713054965,0.4536607125848678,-0.823160996740094,7.319801874538105
10,1.0357885009895673,1.0161374267741632,0.30821753492194337,6.914616810546845,0.20048751783401503,0.5478999590183617,-5.878828309557278,0.8156499089401481,-0.23968242409641838,35.283354731626886
10,0.7075573920808349,1.974109311365579,0.1999891563475319,71.45539682115961,0.09665826635789253,0.33579095926838815,-70.74783942907878,1.8774510450076864,-0.13580180292085625,5008.800048438791
10,1.133288350821017,1.6775958815696468,0.17828505603985964,9.257271137456739,0.14975194531255234,0.5273023995154404,-8.123982786635722,1.5278439362570944,-0.3490173434755808,68.45521651715784
10,0.8849708107791436,1.6281714990454623,0.30514989692210714,17.426035510612863,0.12608860896662688,0.5465304910465465,-16.54106469983372,1.5020828900788354,-0.24138059412443935,275.92133900397266
10,0.5820990603874788,0.8063631595526433,0.26747805733107366,7.5023137441738506,0.11293820670259203,0.34504326719046513,-6.920214683786372,0.6934249528500512,-0.07756520985939147,48.37622579670815
10,0.680545364314979,0.6014071242085748,0.38961167550916853,-1.9258649513136397,0.2105366255466641,0.5128571938820624,2.6064103156286187,0.3908704986619107,-0.12324551837289388,6.961343937938491
10,1.0232478611879452,1.0622373865249966,0.3485322496622829,3.052361121929748,0.27758768590642025,0.558078364143819,-2.029113260741803,0.7846497006185763,-0.20954611448153604,4.7768853516933625
10,1.011866674636581,1.16627511031755,0.37023470942697556,6.978721013777037,0.1986459063749846,0.565249982335906,-5.966854339140456,0.9676292039425654,-0.1950152729089304,36.57768793750956
10,1.9803439180824463,1.631854041808605,0.19944195384532254,18.06734361038133,0.38227837625670635,0.7467660548783899,-16.086999692298882,1.2495756655518986,-0.5473241010330674,260.65256211553543
10,0.5104733928205222,1.1052214535404994,0.19390176868998854,0.0,,,0.5104733928205222,,,
10,0.9617287250391787,0.861747821461643,0.1934269444274444,14.821683611305218,0.14824392659820979,0.38047193079925634,-13.85995488626604,0.7135038948634331,-0.18704498637181194,192.64242308424198
10,1.126092173493722,1.0653003205207827,0.4503619699999578,1.1280800885987365,0.3594293633990291,0.6073770477756925,-0.001987915105014615,0.7058709571217536,-0.15701507777573465,0.5229114945633653
10,1.9301043190731426,0.5903404173504462,0.21906011102731218,2.5956496280043986,0.5340837785513097,0.9811366541733756,-0.665545308931256,0.05625663879913645,-0.7620765431460634,1.0268760252628313
10,0.6837467929489838,1.4523599887297443,0.14953841068232698,30.53242305420646,0.07196364905056257,0.24319917991184128,-29.848676261257477,1.3803963396791816,-0.0936607692295143,892.857740943648
10,1.933172287157101,0.8704417504878388,0.4438581381410426,9.143241058180921,0.7553945843382013,1.4102918431973386,-7.2100687710238205,0.1150471661496375,-0.966433705056296,52.93232163960084
10,1.8638032043097306,1.7294373043214675,0.45527653986452166,28.428603477774256,0.2429508992254339,0.9562165046955062,-26.564800273464527,1.4864864050960336,-0.5009399648309846,708.1491962499612
10,1.089981005577783,1.3168329869820132,0.16395190534657655,7.754379120548812,0.17877567495330002,0.3471115820991157,-6.6643981149710285,1.1380573120287132,-0.18315967675253914,45.742924147479506
10,1.694660842285216,1.609203849858091,0.3582137425642089,28.39600878840581,0.24322977324435135,0.7197634440501104,-26.701347946120592,1.3659740766137396,-0.3615497014859015,714.9585855044237
10,1.1202747954349388,0.5597171591686307,0.20959523978798875,-0.5755946043846227,0.7044282643018404,0.39868837315502503,1.6958693998195615,-0.14471110513320962,-0.1890931333670363,2.9326705382797984
10,0.7686424089922723,1.0883266901503101,0.47911187918769194,27.20465607410451,0.08076648980053483,0.6322664322613426,-26.436013665112238,1.0075602003497752,-0.15315455307365067,699.9014523764571
10,1.0724247486637024,1.662851808348584,0.23703643312445274,8.447456979256003,0.16410789241355644,0.4760597201722761,-7.375032230592301,1.4987439159350275,-0.23902328704782336,56.694465859578656
10,1.8764709168566502,1.8312034103193235,0.35017338006663745,8.726606358698183,0.25178454109439136,0.7840829525597304,-6.850135441841532,1.5794188692249322,-0.4339095724930929,49.60719705313839
10,1.4534679829289199,1.0339366602059608,0.15940271265747233,4.351156929351021,0.3186036228131763,0.5256403559805568,-2.8976889464221007,0.7153330373927844,-0.3662376433230845,9.042432595989256
10,0.7950322959692346,0.8562249577540759,0.2199590371978145,0.7843844237848376,0.5169214173730026,0.3523273083115662,0.010647872184397,0.33930354038107335,-0.1323682711137517,0.13276162889482962
10,1.7359964778199675,0.8061314917336404,0.2876162990072616,1.1993512080075506,0.706463506877853,0.955179028898229,0.5366452698124169,0.09966798485578743,-0.6675627298909674,0.7435618511567359
10,0.5380229063959077,1.5350703326141744,0.22644052461878822,73.84081554663713,0.02975623388054909,0.30880899186343364,-73.30279264024122,1.5053140987336253,-0.08236846724464542,5375.572163958445
10,0.6208712184297704,0.720744876642418,0.2191908941983375,23.6036006707237,0.05873232565060957,0.32766368485687736,-22.98272945229393,0.6620125509918084,-0.10847279065853985,528.6558800413229
10,1.8890893397273982,0.7425418299109803,0.48633292788733307,4.215693138011205,0.5212012604818723,1.1980048303016255,-2.3266037982838066,0.22134056942910796,-0.7116719024142925,5.968553778549816
10,1.3309898832546965,1.3018388287344629,0.17818320014735997,29.267489399989312,0.2359872650590616,0.6773736821706655,-27.936499516734617,1.0658515636754013,-0.4991904820233055,781.8332359416455
10,1.6397354876425827,1.0082352236342111,0.48082497865560114,2.5547726515972764,0.5426292473630332,1.0502544318936833,-0.9150371639546937,0.46560597627117795,-0.5694294532380821,1.3783318387727068
10,0.8855940382838131,1.1975545013313649,0.19079141578860842,4.091742620127332,0.20707506288869074,0.3712778564834793,-3.2061485818435185,0.9904794384426742,-0.18048644069487085,11.293013602109623
10,1.9423260982063493,1.1672786492413112,0.2956193601797133,14.505247896745736,0.47615558367658706,1.0820416514936053,-12.562921798539387,0.6911230655647241,-0.7864222913138921,158.92311522824707
10,1.7177100775263296,1.0127735628758874,0.273477732528152,0.9399687741594193,0.9014106464812215,0.8007718826982041,0.7777413033669104,0.11136291639466589,-0.5272941501700521,0.8953223549143434
10,1.4348155596020105,1.6124409311778334,0.422038924816454,5.746805333605434,0.2412286967531849,0.7260345003827355,-4.311989774003424,1.3712122344246485,-0.30399557556628154,20.565892112909808
10,1.5106343446761348,1.1755255786711891,0.3995852603441594,10.628240896472395,0.20673454795943677,0.8336454009077208,-9.11760655179626,0.9687910307117523,-0.43406014056356135,84.2577135001717
10,1.3185439532195389,0.8060965828199009,0.21676446939912292,2.715639153673982,0.31200679193363967,0.6408630588310676,-1.397095200454443,0.49408979088626126,-0.42409858943194473,2.375859334149035
10,1.5726875297253318,1.9357022488096942,0.27084201814413733,28.56514960253234,0.24178955387078593,0.6282310330091349,-26.992462072807008,1.6939126949389083,-0.3573890148649975,731.5900758779462
10,0.878259316243295,1.1700897030539608,0.14937994632414206,15.636385909220065,0.14051997629711968,0.3660376126919101,-14.75812659297677,1.029569726756841,-0.21665766636776804,218.90925490097823
10,0.7297167501259343,1.5921746560042496,0.34010056403983324,10.214905684471322,0.08294720348473347,0.47241190337231875,-9.485188934345388,1.5092274525195162,-0.1323113393324855,92.2640829141827
10,0.6026610638639391,1.8460959774823795,0.14775240453527871,18.953150332485876,0.07314321560272591,0.2470933995436455,-18.35048926862194,1.7729527618796537,-0.0993409950083668,339.8936865269549
10,1.210153489062532,1.7818210898032705,0.23600175442395688,6.532291725864361,0.21222174686885323,0.5749875261105396,-5.3221382368018295,1.5695993429344173,-0.3389857716865827,30.903708862374188
10,0.7727264792560081,1.1455197985583006,0.16619990986546224,0.7683454004752618,0.5277120262024902,0.2325977944870546,0.004381078780746339,0.6178077723558103,-0.06639788462159235,0.38611431651675415
10,0.8176187930786293,0.5622459882648596,0.2288270140782919,0.9317626866391489,0.4351592030055094,0.37047603089765424,-0.11414389356051957,0.1270867852593502,-0.14164901681936234,0.0492443233906034
10,1.9296801715912066,1.5788678008637478,0.47206608114502,22.539856114492835,0.30642408467761245,1.1316673321780655,-20.610175942901627,1.2724437161861353,-0.6596012510330455,426.8335392185869
10,1.298706361825846,1.3466248816696216,0.34023327879485443,21.071670437754136,0.32777443055837246,0.7020771430449424,-19.77296407592829,1.018850451111249,-0.36184386425008797,392.13909557177567
10,1.591446706549533,1.8839056356409367,0.4048848233256709,24.430455455333362,0.28271084799365676,0.65142820056493,-22.83900874878383,1.6011947876472798,-0.24654337723925912,524.2449290118736
10,1.4037037556858998,1.2346788019823611,0.31146264159571024,13.258792729051134,0.16571829896110488,0.6013637650695709,-11.855088973365234,1.0689605030212563,-0.28990112347386066,141.76985378481683
10,0.7786654320480617,0.6274494348341997,0.27449841054286295,1.8424186694704918,0.22007218816594723,0.41463597720503126,-1.06375323742243,0.4073772466682525,-0.1401375666621683,1.317165708819701
10,1.0205035031182998,1.8993015351899496,0.4690580558414289,13.73157473367716,0.1600125710234421,0.6423606776139624,-12.71107123055886,1.7392889641665075,-0.17330262177253353,164.62649172792578
10,1.212153509065477,1.0044850914055004,0.46821435404102185,20.532695873567647,0.3363783704379426,0.7168760898371335,-19.32054236450217,0.6681067209675577,-0.24866173579611162,373.79155650797424
10,0.6281045452440825,1.9586920850418532,0.3072041725504392,8.326855139603568,0.10175484575891665,0.4005616246421493,-7.698750594359486,1.8569372392829366,-0.09335745209171009,62.72769223864732
10,0.6123437630029755,0.6592405303212008,0.4349890078475098,7.5057850986680394,0.11288597385203089,0.4864681551990365,-6.893441335665064,0.5463545564691699,-0.0514791473515267,47.8206868522424
10,0.5929197778684818,1.3652118794573838,0.14768417713622936,31.602678679343278,0.06952652968535891,0.20025180421300104,-31.009758901474797,1.2956853497720249,-0.05256762707677168,963.2867110086257
10,1.1325689262888745,0.5598837988456269,0.2796314056539504,0.9357782955189361,0.43329184920164604,0.5267553249043136,0.1967906307699384,0.12659194964398085,-0.24712391925036326,0.11582230553915449
10,0.6599354284048968,1.0501974809694026,0.13979786754918588,1.5127756206082896,0.2680272623279889,0.24782019312269865,-0.8528401922033928,0.7821702186414137,-0.10802232557351277,1.350795467189387
10,0.9278087040206211,1.446155630258931,0.282259819775951,11.363041829487917,0.1220002867121686,0.5147473632610601,-10.435233125467295,1.3241553435467623,-0.23248754348510908,110.70152821456912
10,1.886962686692955,0.5843364422764583,0.2942537193653362,0.17138878055739767,2.3657622557876534,-0.08026169637803116,1.7155739061355573,-1.781425813511195,0.37451541574336733,6.256933553086664
10,1.0149132335966724,1.7780726237070394,0.3236872527073833,17.90078980519813,0.12274456050526762,0.6364139499082935,-16.885876571601457,1.6553280632017717,-0.3127266972009102,287.9707365753245
10,0.6195726097809275,1.5246714285845697,0.4730266834823844,7.491612155890634,0.11309953622211683,0.5683709638604953,-6.872039546109706,1.411571892362453,-0.09534428037811093,49.22655326240423
10,1.109624804861028,1.8197566219122017,0.3594731813429458,4.091626017302995,0.20708096409693422,0.5256074503419311,-2.9820012124419675,1.6126756578152674,-0.1661342689989853,11.520654603651096
10,0.8026924223786853,1.8632397465752935,0.4041600269149931,16.216870475931223,0.08548470330187338,0.5499426813922651,-15.414178053552538,1.7777550432734202,-0.145782654477272,240.77855064285123
10,1.2112369188186194,0.8386843282259437,0.34664879126611003,30.937112276608804,0.22325143720251717,0.6317789016465742,-29.725875357790184,0.6154328910234266,-0.2851301103804642,884.0877226100766
10,1.9769817163862593,0.8136460468844213,0.15214125201730622,4.842919227339905,0.45369837368588534,0.5215474838163825,-2.8659375109536462,0.359947673198536,-0.3694062317990763,8.479621108224213
10,0.5315137354795412,0.5516469628599718,0.2783302199308065,-1.9711459356065835,0.20570019742520482,0.3646229671782077,2.502659671086125,0.345946765434767,-0.08629274724740121,6.390431032023192
10,1.744348747142553,0.7005434815991542,0.4741577958671195,1.0098632516272377,0.8390223716150822,0.9999433623031508,0.7344854955153153,-0.13847889001592795,-0.5257855664360314,0.83509580797488
10,1.9072717587870835,0.9133501644637677,0.23286900882469302,2.087518912415181,0.6640870906007746,0.9455657334404469,-0.1802471536280974,0.24926307386299307,-0.7126967246157538,0.6025577376606825
10,0.5956918343803967,1.0808347118153105,0.21310618282403945,6.233043948499813,0.1359364489305636,0.2815396272881644,-5.637352114119416,0.9448982628847469,-0.06843344446412494,32.67725472209049
10,1.8043005077224696,0.7709863119669548,0.47907447082571186,3.845568446572423,0.5713653541375966,1.0366335916968263,-2.0412679388499537,0.19962095782935818,-0.5575591208711145,4.517495498248018
10,1.41231706514967,1.1668602516041426,0.3969479748359127,8.962024633760025,0.24517055767278917,0.7170554383992238,-7.549707568610355,0.9216896939313535,-0.3201074635633111,57.95006505166069
10,0.7520300782890179,1.032195934484583,0.2599932073174274,20.464728850521972,0.10736641532781302,0.38154772119231833,-19.712698772232955,0.92482951915677,-0.12155451387489091,389.46057802414174
10,1.396712020102271,1.4971088073662693,0.2677338721677154,4.767329628348461,0.29079054086724493,0.6315432565840755,-3.3706176082461905,1.2063182664990244,-0.3638093844163601,12.948624089297892
10,1.5375801712020332,1.4920140184170867,0.11536035093053783,24.487894613353735,0.2820477173599956,0.26752178021646184,-22.9503144421517,1.2099663010570911,-0.15216142928592402,528.204104543893
10,1.864895237239578,1.5758928137986346,0.33282805244968944,7.453969095966678,0.2947724291646355,0.890259561730999,-5.5890738587271,1.2811203846339991,-0.5574315092813096,33.189745925771035
10,1.0790764034777536,1.9500592100276908,0.3788665017161402,47.09424433406821,0.14665815061506726,0.6515617795977752,-46.01516793059045,1.8034010594126235,-0.27269527788163495,2120.7222977761094
10,1.3245758827449665,1.125746418463553,0.45109976194504997,8.957029979918378,0.24530727063126812,0.9168186796519162,-7.632454097173412,0.8804391478322849,-0.46571891770686624,59.246422748804896
10,1.957767951988227,1.2689228661547998,0.21635074169263302,6.364008400614252,0.3452579630668219,1.0413688622033448,-4.406240448626026,0.9236649030879779,-0.8250181205107118,20.94876664347563
10,0.6936068703963222,0.9467890975853168,0.41201923481601743,7.042586198885637,0.1203106126725539,0.5483645166943992,-6.348979328489315,0.8264784849127629,-0.1363452818783818,41.01119523549882
10,1.9098865593285632,1.0145400688850366,0.4952496303818542,5.570324869291766,0.39445178313551105,1.0875179666886359,-3.6604383099632027,0.6200882857495256,-0.5922683363067817,14.134099885361657
10,0.6450418396813506,1.5806851121941343,0.2127300013181888,33.05965381231065,0.06646241941341878,0.29613210142485813,-32.4146119726293,1.5142226927807156,-0.08340210010666932,1053.006895609757
10,1.4088452227692245,1.1425277008532695,0.11084266093449324,1.4254995939728652,0.5943866024021695,0.4222276118699968,-0.01665437120364066,0.5481410984511,-0.31138495093550356,0.3976966195604731
10,1.2154750889264807,1.0838129279351583,0.4549698141481441,0.8312869568419735,0.487755888349927,0.8093225223008258,0.3841881320845072,0.5960570395852313,-0.3543527081526817,0.6284503570488323
10,1.9430877484120272,1.2634385606330714,0.2811299221137307,13.77670492208693,0.5013357560976417,0.6587831589941585,-11.833617173674902,0.7621028045354297,-0.3776532368804278,140.75791806510065
10,1.1074528810642827,1.9981894037234817,0.12198652273592883,42.144329699770076,0.0521357106160881,0.37029775927149633,-41.03687681870579,1.9460536931073937,-0.2483112365355675,1687.8740424802795
10,0.9746856963116243,0.6304505303838996,0.22128791353770022,-0.6633469399526637,0.6112413937374885,0.3500079996124677,1.6380326362642879,0.019209136646411107,-0.12872008607476748,2.7000887689567286
10,1.8643930866664165,0.509275733961345,0.42427342813503677,0.0,,,1.8643930866664165,,,
10,0.8864479981452937,1.1749155114032894,0.37716356440990706,2.4427731951469402,0.3468589970082081,0.6201920184731385,-1.5563251970016465,0.8280565143950813,-0.24302845406323148,3.1668885393387094
10,0.7537428407636303,1.9661848447757637,0.44132687466663445,12.728239933618639,0.10891485141306315,0.5181412457072574,-11.974497092855009,1.8572699933627006,-0.07681437104062294,146.8439329026369
10,1.5424551996822138,1.272750542579883,0.4961140682339765,9.23374710048506,0.23795589736487333,1.0854591197868242,-7.691291900802845,1.0347946452150096,-0.5893450515528477,60.57409865091093
10,1.0767737205594,1.0204384255663788,0.2727228380431109,0.6624066963222696,0.6121090115171482,0.5412228484136373,0.41436702423713034,0.4083294140492305,-0.2685000103705264,0.41052519672189525
10,1.013104151986333,1.7149681155252088,0.19531586822123664,17.061500562147284,0.12878261025943938,0.31177342955577664,-16.04839641016095,1.5861855052657694,-0.11645756133454,260.0805741583741
10,1.4724462909482023,1.266640732208597,0.2782071257972645,0.3966332337213178,1.0222671063238535,0.5576515583100142,1.0758130572268845,0.24437362588474354,-0.27944443251274975,1.295181393990285
10,1.3538096946941416,1.8019694400963544,0.3332423029119592,12.48381281172212,0.17600588942450798,0.5865918771008806,-11.130003117027977,1.6259635506718464,-0.25334957418892134,126.58491285990758
10,1.0917190862582862,1.800590273568421,0.19759812094098891,3.478198570280407,0.24360249803647516,0.4544955432040799,-2.3864794840221206,1.5569877755319457,-0.256897422263091,8.185491546379824
10,1.165158654254066,0.9814955684613467,0.3104376053006168,2.943201702352952,0.2878830423717914,0.6703915188238935,-1.778043048098886,0.6936125260895553,-0.35995391352327666,3.772102237101834
10,0.5739417391466246,1.0794315577183178,0.24138927682428823,9.000079288779672,0.09414337731930018,0.27771073800527346,-8.426137549633047,0.9852881803990176,-0.036321461180985226,71.97190605231233
10,0.9642043236329014,1.9623564092153525,0.26444536679793945,19.57427370108642,0.11225063115441511,0.4562807713015259,-18.610069377453517,1.8501057780609373,-0.19183540450358644,349.7943744460687
10,1.5219231657986507,1.5739770403125861,0.3429297667172264,24.293118776383842,0.28430910177588403,0.6961449366913809,-22.771195610585192,1.289667938536702,-0.3532151699741545,520.3153538835237
10,1.609371765832614,0.8164548359299256,0.4366488030171096,12.976801627352385,0.5322386037011275,0.9643969768109578,-11.36742986151977,0.2842162322287981,-0.5277481737938482,129.57775865817646
10,0.7006672174909521,1.9299607513735588,0.1290662350324627,50.27094327124886,0.04370764569665165,0.26797826357876936,-49.57027605375791,1.8862531056769072,-0.13891202854630666,2460.789515376115
10,0.688465238618471,0.934591975607322,0.19550070843440964,17.763575563330043,0.07804140310477051,0.3572238864754196,-17.075110324711574,0.8565505725025515,-0.16172317804100994,292.31922587064196
10,1.0500183195544721,1.0863761402617433,0.49058261177416407,0.0,,,1.0500183195544721,,,
10,0.9753562065809371,0.9001918241507463,0.3023703200585576,0.7418865316896369,0.5465325097420528,0.4581442721096407,0.23346967489130022,0.35365931440869347,-0.15577395205108313,0.20384852389948965
10,1.5308515151910242,0.96925129628633,0.1243622172940731,3.582050127362376,0.38701143530358173,0.5872257284826324,-2.0511986121713517,0.5822398609827483,-0.46286351118855934,4.760661632280691
10,1.5400663077782786,1.6493682091405684,0.22163785438851355,15.728527627669244,0.13969677450741896,0.5731505199703844,-14.188461319890965,1.5096714346331495,-0.3515126655818708,203.71510362065388
10,1.539380343837183,1.9810527084683,0.19006440968637275,10.44259090405907,0.2104099066527782,0.5957423626190269,-8.903210560221888,1.7706428018155218,-0.4056779529326542,82.5669088127633
10,1.6276972453803995,1.3524029244031526,0.20986634791516218,12.80008138145987,0.17165707872129346,0.7858220225703725,-11.17238413607947,1.1807458456818591,-0.5759556746552104,126.54805297538272
10,1.353957476618303,1.4475836274898761,0.30749913884588376,44.294648334656365,0.1559275225861692,0.653860897248503,-42.94069085803806,1.291656104903707,-0.3463617584026193,1845.6912733266122
10,0.7726453966417913,1.2561992628776575,0.22912391737914015,12.619857522400576,0.10985023869399335,0.32631672516173216,-11.847212125758784,1.1463490241836642,-0.09719280778259201,141.67999767985748
10,1.8015531468788586,1.5614308786108029,0.1424855310353825,6.353069693785288,0.3458524277619042,0.7019249401516953,-4.55151654690643,1.2155784508488987,-0.5594394091163127,22.506906299403646
10,1.4658619356016471,1.7514871936240979,0.3309413604878671,22.837163542024296,0.09621267427948964,0.8324711486886957,-21.371301606422648,1.6552745193446083,-0.5015297882008285,459.72399821552756
10,1.458444532959927,0.6221708193367388,0.27400583773608933,3.301277724536009,0.419926609269062,0.5953388586329983,-1.8428331915760823,0.2022442100676768,-0.32133302089690896,3.5401918027991215
10,1.6925173053927056,0.7450316746147347,0.14172523494075287,4.32668240246732,0.5078312602938541,0.7416069894112863,-2.6341650970746144,0.23720041432088068,-0.5998817544705335,7.354947914546756
10,0.6600677286535315,1.4743340101354427,0.447199836758036,1.6103968207152204,0.25177962530259235,0.5154999922233332,-0.9503290920616889,1.2225543848328504,-0.06830015546529722,2.4024295183294075
10,0.573963480664737,0.886218824738704,0.15426458686415112,8.998816334081749,0.0941565900370899,0.24473731222106346,-8.424852853417011,0.7920622347016141,-0.09047272535691234,71.61369349940279
10,1.7524606785244434,1.5655272510684983,0.14500125221065271,11.210907936729848,0.19598988679030543,0.7256228509614732,-9.458447258205405,1.369537364278193,-0.5806215987508204,91.67497856934337
10,1.9965083948969888,0.8953272192451667,0.2116521883097079,0.8161531275585578,1.038160403699992,0.9015536132536754,1.180355267338431,-0.1428331844548254,-0.6899014249439676,1.889603851854802
10,1.9634028787349787,0.5979151363496958,0.428735729101161,0.7561805299241726,1.1204967952192155,0.8064672797991479,1.207222348810806,-0.5225816588695197,-0.3777315506979869,1.8731585140478044
10,1.9737238709018716,1.8677278543091704,0.27565226432194023,25.119620722558324,0.27495458052223054,0.8899462098731261,-23.145896851656452,1.59277327378694,-0.6142939455511859,538.6468248207508
10,1.1890154833909345,0.5826523027382466,0.270757891129321,1.7905434809044205,0.47320708456586896,0.5753084778609423,-0.601527997513486,0.10944521817237768,-0.3045505867316213,0.46656524745195854
10,1.2879773966760821,0.59908296173324,0.4890272942598948,1.9351095974256833,0.4378552313080259,0.6176230806041575,-0.6471322007496012,0.16122773042521416,-0.12859578634426272,0.4613113425705869
10,1.4933482374943896,1.5729834657937034,0.20725729184476835,32.51187559028586,0.21243790624962297,0.6285770896668411,-31.018527352791473,1.3605455595440805,-0.42131979782207274,964.1776337275048
10,1.3965235032851886,1.8045438272774508,0.45633285931585343,31.926353967394093,0.2163339661554313,0.7201734064234004,-30.529830464108905,1.5882098611220195,-0.263840547107547,934.6625705644954
